nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
North West,2021-02-20,34,13540,2,717,36,14257,FALSE
North West,2021-02-21,36,13576,7,724,43,14300,FALSE
North West,2021-02-22,26,13602,5,729,31,14331,FALSE
North West,2021-02-23,36,13638,3,732,39,14370,FALSE
North West,2021-02-24,35,13673,6,738,41,14411,FALSE
North West,2021-02-25,22,13695,4,742,26,14437,FALSE
North West,2021-02-26,38,13733,3,745,41,14478,FALSE
North West,2021-02-27,26,13759,3,748,29,14507,FALSE
North West,2021-02-28,32,13791,3,751,35,14542,FALSE
North West,2021-03-01,32,13823,3,754,35,14577,FALSE
North West,2021-03-02,13,13836,7,761,20,14597,FALSE
North West,2021-03-03,23,13859,4,765,27,14624,FALSE
North West,2021-03-04,12,13871,5,770,17,14641,FALSE
North West,2021-03-05,25,13896,2,772,27,14668,FALSE
North West,2021-03-06,15,13911,2,774,17,14685,FALSE
North West,2021-03-07,23,13934,3,777,26,14711,FALSE
North West,2021-03-08,16,13950,4,781,20,14731,FALSE
North West,2021-03-09,14,13964,3,784,17,14748,FALSE
North West,2021-03-10,13,13977,5,789,18,14766,FALSE
North West,2021-03-11,17,13994,1,790,18,14784,FALSE
North West,2021-03-12,10,14004,2,792,12,14796,FALSE
North West,2021-03-13,11,14015,0,792,11,14807,FALSE
North West,2021-03-14,20,14035,1,793,21,14828,FALSE
North West,2021-03-15,16,14051,3,796,19,14847,FALSE
North West,2021-03-16,12,14063,4,800,16,14863,FALSE
North West,2021-03-17,12,14075,3,803,15,14878,FALSE
North West,2021-03-18,4,14079,1,804,5,14883,FALSE
North West,2021-03-19,13,14092,1,805,14,14897,FALSE
North West,2021-03-20,13,14105,2,807,15,14912,FALSE
North West,2021-03-21,10,14115,3,810,13,14925,FALSE
North West,2021-03-22,7,14122,5,815,12,14937,FALSE
North West,2021-03-23,12,14134,1,816,13,14950,FALSE
North West,2021-03-24,4,14138,0,816,4,14954,FALSE
North West,2021-03-25,11,14149,0,816,11,14965,FALSE
North West,2021-03-26,6,14155,0,816,6,14971,FALSE
North West,2021-03-27,1,14156,0,816,1,14972,FALSE
North West,2021-03-28,5,14161,3,819,8,14980,FALSE
North West,2021-03-29,8,14169,1,820,9,14989,FALSE
North West,2021-03-30,5,14174,2,822,7,14996,FALSE
North West,2021-03-31,5,14179,2,824,7,15003,FALSE
North West,2021-04-01,5,14184,3,827,8,15011,FALSE
North West,2021-04-02,2,14186,2,829,4,15015,FALSE
North West,2021-04-03,4,14190,0,829,4,15019,FALSE
North West,2021-04-04,4,14194,2,831,6,15025,FALSE
North West,2021-04-05,2,14196,1,832,3,15028,FALSE
North West,2021-04-06,1,14197,0,832,1,15029,FALSE
North West,2021-04-07,4,14201,2,834,6,15035,FALSE
North West,2021-04-08,6,14207,0,834,6,15041,FALSE
North West,2021-04-09,7,14214,0,834,7,15048,FALSE
North West,2021-04-10,5,14219,0,834,5,15053,FALSE
North West,2021-04-11,1,14220,3,837,4,15057,FALSE
North West,2021-04-12,7,14227,0,837,7,15064,FALSE
North West,2021-04-13,4,14231,2,839,6,15070,FALSE
North West,2021-04-14,2,14233,2,841,4,15074,FALSE
North West,2021-04-15,0,14233,1,842,1,15075,FALSE
North West,2021-04-16,2,14235,2,844,4,15079,FALSE
North West,2021-04-17,1,14236,1,845,2,15081,FALSE
North West,2021-04-18,1,14237,0,845,1,15082,FALSE
North West,2021-04-19,1,14238,0,845,1,15083,FALSE
North West,2021-04-20,4,14242,1,846,5,15088,FALSE
